Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,106.41999816894531,218.62803649902344,286.44903564453125,269.93341064453125,106.41999816894531,218.86000061035156,288.79998779296875,270.0199890136719,106.70999908447266,220.97999572753906,291.6000061035156,270.05999755859375,105.31999969482422,217.1300048828125,286.1600036621094,264.3299865722656,105.43000030517578,219.7899932861328,289.92999267578125,265.6499938964844,29043400,15481900,23836200,32147100
2023-04-18,105.12000274658203,217.6590576171875,286.0224914550781,276.581298828125,105.12000274658203,217.88999938964844,288.3699951171875,276.6700134277344,107.05000305175781,220.44000244140625,291.760009765625,281.1000061035156,104.77999877929688,216.2100067138672,287.010009765625,273.57000732421875,107.0,219.91000366210938,291.57000732421875,275.3299865722656,17641400,12281000,20161800,60481200
2023-04-19,105.0199966430664,215.47137451171875,286.1018981933594,279.220458984375,105.0199966430664,215.6999969482422,288.45001220703125,279.30999755859375,105.7249984741211,217.3300018310547,289.04998779296875,280.0,103.80000305175781,212.92999267578125,284.5400085449219,272.32000732421875,104.21499633789062,213.47000122070312,285.989990234375,273.6099853515625,16732000,15898100,17150300,35866000
2023-04-20,105.9000015258789,212.84417724609375,283.7809143066406,270.95306396484375,105.9000015258789,213.07000732421875,286.1099853515625,271.0400085449219,106.88800048828125,216.75,289.0299987792969,280.29998779296875,104.63999938964844,212.77000427246094,285.0799865722656,270.0,104.6500015258789,213.47999572753906,285.25,276.7099914550781,22515300,16475400,23244400,42771300
2023-04-21,105.91000366210938,212.6643524169922,283.43377685546875,271.1030578613281,105.91000366210938,212.88999938964844,285.760009765625,271.19000244140625,106.63999938964844,213.41000366210938,286.2699890136719,271.8299865722656,105.48500061035156,209.5800018310547,283.05999755859375,267.2200012207031,106.08999633789062,210.2100067138672,285.010009765625,269.5199890136719,22379000,17717200,21676400,34510300
2023-04-24,106.77999877929688,212.564453125,279.4762268066406,270.3332824707031,106.77999877929688,212.7899932861328,281.7699890136719,270.4200134277344,107.31999969482422,213.9199981689453,284.95001220703125,273.6600036621094,105.36000061035156,210.7100067138672,278.7200012207031,266.7099914550781,106.05000305175781,213.67999267578125,282.0899963378906,270.1300048828125,21410900,15750900,26611000,33928200
2023-04-25,104.61000061035156,207.33001708984375,273.177978515625,262.32586669921875,104.61000061035156,207.5500030517578,275.4200134277344,262.4100036621094,107.44000244140625,211.25999450683594,281.6000061035156,272.4700012207031,104.55999755859375,207.1300048828125,275.3699951171875,262.25,106.61000061035156,210.82000732421875,279.510009765625,270.7799987792969,31408100,19198200,45772200,37852700
2023-04-26,104.44999694824219,209.1780548095703,292.965576171875,269.47357177734375,104.44999694824219,209.39999389648438,295.3699951171875,269.55999755859375,107.0199966430664,214.11000061035156,299.57000732421875,273.29998779296875,103.2699966430664,208.8800048828125,292.7300109863281,267.04998779296875,105.55999755859375,212.5,296.70001220703125,270.0199890136719,37068200,41992700,64599200,40633700
2023-04-27,108.37000274658203,238.30714416503906,302.3485107421875,272.1727294921875,108.37000274658203,238.55999755859375,304.8299865722656,272.260009765625,109.1500015258789,241.69000244140625,305.20001220703125,274.95001220703125,104.41999816894531,236.77000427246094,295.25,266.25,105.2300033569336,239.88999938964844,295.9700012207031,273.6300048828125,38235200,71196500,46462600,37716100
2023-04-28,108.22000122070312,240.06529235839844,304.7587585449219,277.4010314941406,108.22000122070312,240.32000732421875,307.260009765625,277.489990234375,108.29000091552734,240.42999267578125,308.92999267578125,277.5799865722656,106.04000091552734,235.75,303.30999755859375,270.7099914550781,107.80000305175781,239.00999450683594,304.010009765625,272.25,23957900,39554000,36446700,29168700
2023-05-01,107.70999908447266,242.9222412109375,303.0726013183594,289.00732421875,107.70999908447266,243.17999267578125,305.55999755859375,289.1000061035156,108.68000030517578,244.0,308.6000061035156,290.5799865722656,107.5,236.4600067138672,305.1499938964844,277.79998779296875,107.72000122070312,238.6199951171875,306.9700012207031,278.3999938964844,20926300,29143900,21294100,57032900
2023-05-02,105.9800033569336,238.98643493652344,302.9237976074219,282.0095520019531,105.9800033569336,239.24000549316406,305.4100036621094,282.1000061035156,107.7300033569336,244.9199981689453,309.17999267578125,288.3599853515625,104.5,238.99000549316406,303.9100036621094,280.8299865722656,107.66000366210938,243.17999267578125,307.760009765625,286.79998779296875,20343100,24350100,26404400,40273000
2023-05-03,106.12000274658203,236.77877807617188,301.92205810546875,277.93084716796875,106.12000274658203,237.02999877929688,304.3999938964844,278.0199890136719,108.12999725341797,241.75,308.6099853515625,283.6700134277344,105.62000274658203,232.75,304.0899963378906,274.7200012207031,106.22000122070312,239.47000122070312,306.6199951171875,278.3999938964844,17116300,34463900,22360800,38338700
2023-05-04,105.20999908447266,233.27249145507812,302.9237976074219,275.5316162109375,105.20999908447266,233.52000427246094,305.4100036621094,275.6199951171875,106.30000305175781,238.1999969482422,307.760009765625,278.5899963378906,104.69999694824219,232.92999267578125,303.3999938964844,272.3999938964844,106.16000366210938,236.05999755859375,306.239990234375,276.510009765625,19780600,17889400,22519900,32185000
2023-05-05,106.21499633789062,232.5332794189453,308.1211853027344,286.7080383300781,106.21499633789062,232.77999877929688,310.6499938964844,286.79998779296875,106.44000244140625,234.67999267578125,311.9700012207031,287.54998779296875,104.73899841308594,229.85000610351562,304.2699890136719,277.30999755859375,105.31999969482422,232.24000549316406,305.7200012207031,278.260009765625,20705300,26978900,28181200,36101400
2023-05-08,108.23999786376953,233.02276611328125,306.1374206542969,291.4165344238281,108.23999786376953,233.27000427246094,308.6499938964844,291.510009765625,108.41999816894531,235.6199951171875,310.20001220703125,292.20001220703125,105.79000091552734,230.27000427246094,306.0899963378906,283.5,105.79499816894531,231.4199981689453,310.1300048828125,285.2200012207031,17266000,16400500,21318600,34497900
2023-05-09,107.94000244140625,233.12265014648438,304.5008850097656,285.6183776855469,107.94000244140625,233.3699951171875,307.0,285.7099914550781,110.59500122070312,235.8800048828125,310.0400085449219,289.7300109863281,107.7249984741211,231.0800018310547,306.30999755859375,284.5,108.77999877929688,231.4600067138672,308.0,288.989990234375,24782400,16865600,21340800,31486900
2023-05-10,112.27999877929688,232.8329620361328,309.76763916015625,288.75738525390625,112.27999877929688,233.0800018310547,312.30999755859375,288.8500061035156,113.51000213623047,236.75,313.0,291.1300048828125,108.4800033569336,230.72000122070312,307.6700134277344,284.6099853515625,108.55000305175781,236.1699981689453,308.6199951171875,290.04998779296875,47533500,19119000,30078000,36935000
2023-05-11,116.9000015258789,235.5400848388672,307.58551025390625,285.6883850097656,116.9000015258789,235.7899932861328,310.1099853515625,285.7799987792969,118.44000244140625,238.2100067138672,311.1199951171875,289.5,114.93000030517578,232.3000030517578,306.260009765625,282.4599914550781,115.86000061035156,233.0500030517578,310.1000061035156,288.9599914550781,57115100,20449000,31680200,32214900
2023-05-12,117.91999816894531,233.5621795654297,306.454833984375,283.3091125488281,117.91999816894531,233.80999755859375,308.9700012207031,283.3999938964844,118.26000213623047,236.9600067138672,310.6499938964844,287.79998779296875,116.55000305175781,231.4499969482422,306.6000061035156,280.4599914550781,117.0,236.74000549316406,310.54998779296875,285.2900085449219,31272500,16155300,19758100,27402700
2023-05-15,116.95999908447266,238.60684204101562,306.9408264160156,289.4371337890625,116.95999908447266,238.86000061035156,309.4599914550781,289.5299987792969,118.79499816894531,240.25999450683594,309.8999938964844,289.69000244140625,116.4800033569336,235.3300018310547,307.5899963378906,281.5199890136719,116.48999786376953,236.9199981689453,309.1000061035156,285.0799865722656,22107900,20653200,16336500,29392600
2023-05-16,120.08999633789062,238.56687927246094,309.2023010253906,292.0363464355469,120.08999633789062,238.82000732421875,311.739990234375,292.1300048828125,121.19999694824219,239.63999938964844,313.7099914550781,298.70001220703125,116.83000183105469,235.52000427246094,309.8299865722656,288.32000732421875,116.83000183105469,235.7899932861328,309.8299865722656,288.4100036621094,32370100,18163800,26730300,44940500
2023-05-17,121.4800033569336,242.2329864501953,312.1247253417969,301.6832275390625,121.4800033569336,242.49000549316406,314.0,301.7799987792969,122.27999877929688,243.83999633789062,314.42999267578125,301.989990234375,119.45999908447266,238.13999938964844,310.739990234375,294.29998779296875,120.18000030517578,238.4499969482422,312.2900085449219,295.8399963378906,26659600,21193100,24315000,43253500
2023-05-18,123.5199966430664,246.58837890625,316.6177062988281,316.6784362792969,123.5199966430664,246.85000610351562,318.5199890136719,316.7799987792969,123.9000015258789,247.08999633789062,319.0400085449219,318.2799987792969,121.48999786376953,241.19000244140625,313.7200012207031,303.20001220703125,121.55999755859375,241.3000030517578,314.5299987792969,304.1000061035156,27014500,22943300,27276000,74872500
2023-05-19,123.25,245.37965393066406,316.43878173828125,312.539794921875,123.25,245.63999938964844,318.3399963378906,312.6400146484375,126.47899627685547,248.69000244140625,318.75,315.79998779296875,122.72000122070312,243.41000366210938,316.3699951171875,309.1600036621094,124.19999694824219,247.47000122070312,316.739990234375,315.3599853515625,30251300,21599800,27529500,47312400
2023-05-22,125.87000274658203,248.0568084716797,319.2618713378906,311.6600341796875,125.87000274658203,248.32000732421875,321.17999267578125,311.760009765625,127.05000305175781,253.57000732421875,322.5899963378906,315.20001220703125,123.44999694824219,245.1199951171875,318.010009765625,306.79998779296875,123.51000213623047,245.41000366210938,318.6000061035156,309.010009765625,29760200,27738500,24115700,37200000
2023-05-23,123.29000091552734,246.47848510742188,313.3772277832031,306.7816162109375,123.29000091552734,246.74000549316406,315.260009765625,306.8800048828125,125.41999816894531,251.61000061035156,322.7200012207031,312.8800048828125,123.05000305175781,246.64999389648438,315.25,306.30999755859375,124.93000030517578,246.80999755859375,320.0299987792969,310.0,24477900,17748100,30797200,35625300
2023-05-24,121.63999938964844,248.9458770751953,311.9756164550781,305.2821044921875,121.63999938964844,249.2100067138672,313.8500061035156,305.3800048828125,122.75,249.58999633789062,316.5,306.07000732421875,120.75,244.9499969482422,312.6099853515625,298.05999755859375,121.87999725341797,245.27999877929688,314.7300109863281,302.1000061035156,23087900,17724300,23384900,72141900
2023-05-25,124.3499984741211,252.42218017578125,323.9735412597656,379.6781921386719,124.3499984741211,252.69000244140625,325.9200134277344,379.79998779296875,125.9800033569336,255.6199951171875,326.8999938964844,394.79998779296875,122.9000015258789,249.1699981689453,320.0,366.3500061035156,125.20999908447266,253.39999389648438,323.239990234375,385.2300109863281,33812700,22371400,43301700,154391100
2023-05-26,125.43000030517578,261.76226806640625,330.9018859863281,389.3351135253906,125.43000030517578,262.0400085449219,332.8900146484375,389.4599914550781,126.0,262.30999755859375,333.3999938964844,391.70001220703125,123.29000091552734,252.7100067138672,323.8800048828125,375.5,124.06500244140625,252.92999267578125,324.0199890136719,378.8999938964844,25154700,25727200,36630600,71439700
2023-05-30,124.63999938964844,262.24176025390625,329.2319641113281,400.98138427734375,124.63999938964844,262.5199890136719,331.2099914550781,401.1099853515625,126.37999725341797,268.6499938964844,335.739990234375,419.3800048828125,122.88999938964844,261.2900085449219,330.5199890136719,399.489990234375,126.29000091552734,265.25,335.2300109863281,405.95001220703125,27230700,23816500,29503100,92340100
2023-05-31,123.37000274658203,264.4394226074219,326.4288024902344,378.21868896484375,123.37000274658203,264.7200012207031,328.3900146484375,378.3399963378906,124.9000015258789,265.0,335.94000244140625,402.95001220703125,123.0999984741211,258.45001220703125,327.3299865722656,378.2200012207031,123.69999694824219,260.0,332.2900085449219,394.8800048828125,41548800,25473700,45950600,100258000
2023-06-01,124.37000274658203,272.321044921875,330.59375,397.5725402832031,124.37000274658203,272.6099853515625,332.5799865722656,397.70001220703125,125.04000091552734,274.0,333.5299987792969,400.5,123.30000305175781,265.8900146484375,324.7200012207031,383.3999938964844,123.5,265.8999938964844,325.92999267578125,384.8900146484375,25017700,25609500,26773900,63587300
2023-06-02,125.2300033569336,272.321044921875,333.3969421386719,393.1438903808594,125.2300033569336,272.6099853515625,335.3999938964844,393.2699890136719,126.74500274658203,275.3500061035156,337.5,405.0,124.3499984741211,271.1199951171875,332.54998779296875,390.5799865722656,124.48999786376953,272.6600036621094,334.25,400.9700012207031,19362400,19405300,25864000,48165500
2023-06-05,126.62999725341797,271.10235595703125,333.9337158203125,391.58441162109375,126.62999725341797,271.3900146484375,335.94000244140625,391.7099914550781,127.98999786376953,275.57000732421875,338.55999755859375,395.6499938964844,124.37999725341797,269.55999755859375,334.6600036621094,387.07000732421875,124.61000061035156,270.29998779296875,335.2200012207031,389.0899963378906,22672500,20742900,21307100,39609400
2023-06-06,127.91000366210938,270.8326416015625,331.68719482421875,386.41607666015625,127.91000366210938,271.1199951171875,333.67999267578125,386.5400085449219,128.8800048828125,276.57000732421875,335.3699951171875,391.6000061035156,125.97000122070312,269.69000244140625,332.1700134277344,381.4800109863281,126.5999984741211,270.1400146484375,335.3299865722656,388.29998779296875,19450100,19419000,20396200,38872900
2023-06-07,122.94000244140625,263.32061767578125,321.44873046875,374.6686096191406,122.94000244140625,263.6000061035156,323.3800048828125,374.75,129.5500030517578,274.25,334.489990234375,394.989990234375,122.62999725341797,262.79998779296875,322.5,373.55999755859375,127.57499694824219,271.6700134277344,331.6499938964844,389.1499938964844,34179300,26163600,40717100,51199800
2023-06-08,122.66999816894531,264.299560546875,323.3175048828125,385.0163879394531,122.66999816894531,264.5799865722656,325.260009765625,385.1000061035156,123.7300033569336,267.6499938964844,326.6400146484375,388.6400146484375,122.01000213623047,258.8800048828125,323.3500061035156,375.04998779296875,122.58499908447266,260.6199951171875,323.94000244140625,377.239990234375,24815000,20899400,23277700,41777200
2023-06-09,122.87000274658203,264.669189453125,324.8383483886719,387.6158142089844,122.87000274658203,264.95001220703125,326.7900085449219,387.70001220703125,124.28500366210938,267.95001220703125,329.989990234375,397.1099853515625,122.41999816894531,261.70001220703125,324.4100036621094,385.6700134277344,122.55999755859375,262.4800109863281,324.989990234375,390.3699951171875,20304500,16938500,22514900,42722000
2023-06-12,124.3499984741211,270.7626953125,329.86810302734375,394.7342529296875,124.3499984741211,271.04998779296875,331.8500061035156,394.82000732421875,124.75,271.75,332.1000061035156,395.29998779296875,122.3499984741211,265.3299865722656,325.1600036621094,386.17999267578125,123.3949966430664,267.1700134277344,328.5799865722656,392.0,22255700,15442500,24260300,38870100
2023-06-13,124.43000030517578,271.0324401855469,332.2935791015625,410.1308898925781,124.43000030517578,271.32000732421875,334.2900085449219,410.2200012207031,125.86000061035156,275.7200012207031,336.9800109863281,411.010009765625,123.84500122070312,269.0899963378906,330.3900146484375,397.3999938964844,125.6500015258789,274.8800048828125,334.4700012207031,401.8599853515625,19287700,16164000,22951300,61320800
2023-06-14,124.37999725341797,273.0602722167969,335.3253173828125,429.8765869140625,124.37999725341797,273.3500061035156,337.3399963378906,429.9700012207031,124.79000091552734,274.989990234375,339.0400085449219,430.0,122.16000366210938,268.32000732421875,332.80999755859375,405.5199890136719,123.80000305175781,271.8900146484375,334.3399963378906,408.239990234375,24659600,19175100,26003800,74046500
2023-06-15,125.79000091552734,281.5312805175781,346.02105712890625,426.4373474121094,125.79000091552734,281.8299865722656,348.1000061035156,426.5299987792969,126.16000366210938,283.989990234375,349.8399963378906,432.8900146484375,123.13999938964844,271.4200134277344,337.20001220703125,421.4700012207031,123.87999725341797,272.29998779296875,337.4800109863281,426.0199890136719,24517100,25973500,38899100,56862200
2023-06-16,124.05999755859375,280.7021789550781,340.2854919433594,426.8273010253906,124.05999755859375,281.0,342.3299865722656,426.9200134277344,126.69999694824219,287.8500061035156,351.4700012207031,437.2099914550781,123.79000091552734,280.1300048828125,341.95001220703125,426.6099853515625,126.69999694824219,284.75,351.32000732421875,434.5,56686800,43102500,46533600,65475500
2023-06-20,123.8499984741211,284.02862548828125,336.03106689453125,437.98486328125,123.8499984741211,284.3299865722656,338.04998779296875,438.0799865722656,125.17500305175781,284.79998779296875,342.0799865722656,439.8999938964844,122.83000183105469,276.2200012207031,335.8599853515625,426.739990234375,123.53500366210938,278.7300109863281,339.30999755859375,429.9800109863281,22698000,20701600,26375400,45115300
2023-06-21,121.26000213623047,281.3415222167969,331.5679016113281,430.35650634765625,121.26000213623047,281.6400146484375,333.55999755859375,430.45001220703125,123.41000366210938,284.0,337.7300109863281,436.1499938964844,120.86000061035156,278.3599853515625,332.07000732421875,420.79998779296875,123.23500061035156,283.5299987792969,336.3699951171875,435.010009765625,22612000,20556200,25117800,55160300
2023-06-22,123.87000274658203,284.57806396484375,337.6811828613281,430.1565856933594,123.87000274658203,284.8800048828125,339.7099914550781,430.25,123.93499755859375,285.260009765625,340.1199951171875,434.260009765625,119.5999984741211,277.7900085449219,333.3399963378906,422.3399963378906,120.66000366210938,279.0799865722656,334.1199951171875,422.5299987792969,20781900,17563100,23556800,41773700
2023-06-23,123.0199966430664,288.4239807128906,333.0191955566406,421.9983215332031,123.0199966430664,288.7300109863281,335.0199890136719,422.0899963378906,123.44000244140625,289.6700134277344,337.9599914550781,428.0899963378906,121.86000061035156,278.95001220703125,333.45001220703125,420.1499938964844,122.04000091552734,281.510009765625,334.3599853515625,424.6400146484375,29542900,50988400,23084700,35632300
2023-06-26,119.08999633789062,278.17486572265625,326.6375427246094,406.23175048828125,119.08999633789062,278.4700012207031,328.6000061035156,406.32000732421875,122.72000122070312,289.7900085449219,336.1099853515625,427.6400146484375,118.98999786376953,277.6000061035156,328.489990234375,401.0,121.46600341796875,288.70001220703125,333.7200012207031,424.6099853515625,23185000,24232700,21520600,59432200
2023-06-27,119.01000213623047,286.7457580566406,332.5718688964844,418.6690673828125,119.01000213623047,287.04998779296875,334.57000732421875,418.760009765625,119.8949966430664,289.3500061035156,336.1499938964844,419.3999938964844,116.91000366210938,280.6499938964844,329.29998779296875,404.4800109863281,117.83999633789062,282.010009765625,331.8599853515625,407.989990234375,27221700,26108300,24354100,46217500
2023-06-28,121.08000183105469,284.9876403808594,333.84423828125,411.0807189941406,121.08000183105469,285.2900085449219,335.8500061035156,411.1700134277344,121.2699966430664,289.54998779296875,337.9800109863281,418.45001220703125,117.5999984741211,284.05999755859375,333.80999755859375,405.17999267578125,117.95999908447266,284.82000732421875,334.6600036621094,406.6000061035156,19753100,16722100,20259500,58263900
2023-06-29,120.01000213623047,281.2315979003906,333.04901123046875,408.13134765625,120.01000213623047,281.5299987792969,335.04998779296875,408.2200012207031,120.91000366210938,286.57000732421875,336.1099853515625,416.0,119.20999908447266,280.69000244140625,332.6199951171875,406.0,120.08999633789062,284.5,334.7099914550781,415.5799865722656,18517500,15395700,16997000,38051400
2023-06-30,120.97000122070312,286.67584228515625,338.5062561035156,422.9281005859375,120.97000122070312,286.9800109863281,340.5400085449219,423.0199890136719,122.02999877929688,289.04998779296875,342.7300109863281,425.5,120.87999725341797,284.4200134277344,337.20001220703125,415.010009765625,121.0999984741211,284.760009765625,337.75,416.79998779296875,23865800,19676000,26823800,50053400
2023-07-03,120.55999755859375,285.7168273925781,335.971435546875,424.0378723144531,120.55999755859375,286.0199890136719,337.989990234375,424.1300048828125,121.0199966430664,289.3999938964844,340.8999938964844,428.9800109863281,119.70500183105469,284.8500061035156,336.57000732421875,422.0199890136719,120.31999969482422,286.70001220703125,339.19000244140625,425.1700134277344,13888300,8629300,12508700,19820900
2023-07-05,122.62999725341797,294.0579833984375,336.1304931640625,423.078125,122.62999725341797,294.3699951171875,338.1499938964844,423.1700134277344,123.37000274658203,298.1199951171875,341.6499938964844,431.7699890136719,120.05999755859375,286.3599853515625,334.7300109863281,420.8500061035156,120.05999755859375,287.6499938964844,335.0899963378906,421.3500061035156,17830300,33865500,18172400,32361800
2023-07-06,120.93000030517578,291.6805114746094,339.2318115234375,420.9385681152344,120.93000030517578,291.989990234375,341.2699890136719,421.0299987792969,121.1500015258789,298.1199951171875,342.989990234375,421.7900085449219,119.25,291.30999755859375,335.5,413.4599914550781,120.63999938964844,295.8900146484375,337.29998779296875,418.44000244140625,17732500,47600500,28161200,30358200
2023-07-07,120.13999938964844,290.2220764160156,335.2060241699219,424.9377136230469,120.13999938964844,290.5299987792969,337.2200012207031,425.0299987792969,121.75,296.20001220703125,341.7900085449219,432.1400146484375,120.08999633789062,288.6600036621094,337.0,421.79998779296875,120.88999938964844,292.17999267578125,339.32000732421875,423.2200012207031,20982400,25546200,21185300,35525300
2023-07-10,116.87000274658203,293.7882995605469,329.8482360839844,421.7083740234375,116.87000274658203,294.1000061035156,331.8299865722656,421.79998779296875,119.06999969482422,298.1300048828125,335.2300109863281,428.1099853515625,116.63999938964844,287.04998779296875,327.5899963378906,416.489990234375,119.06999969482422,295.54998779296875,334.6000061035156,426.57000732421875,32960100,37058300,32791400,35390800
2023-07-11,117.70999908447266,297.9738464355469,330.4844055175781,423.9578857421875,117.70999908447266,298.2900085449219,332.4700012207031,424.04998779296875,118.2249984741211,300.17999267578125,332.8599853515625,427.5799865722656,115.83000183105469,291.8999938964844,327.0,420.6700134277344,116.76000213623047,293.8999938964844,331.05999755859375,424.80999755859375,18286600,27585900,26698200,29824400
2023-07-12,119.62000274658203,309.0121154785156,335.18621826171875,438.92462158203125,119.62000274658203,309.3399963378906,337.20001220703125,439.0199890136719,120.95999908447266,309.45001220703125,341.6499938964844,439.3500061035156,119.0,300.1000061035156,335.6700134277344,427.7699890136719,119.30000305175781,301.75,336.6000061035156,430.3299865722656,22059600,36677100,29995300,48127700
2023-07-13,124.83000183105469,313.07781982421875,340.6135559082031,459.6701354980469,124.83000183105469,313.4100036621094,342.6600036621094,459.7699890136719,125.33499908447266,316.239990234375,343.739990234375,461.54998779296875,121.05999755859375,310.2900085449219,339.0199890136719,444.9200134277344,121.54000091552734,313.6199951171875,339.55999755859375,445.17999267578125,31535900,30281000,20567200,47820400
2023-07-14,125.69999694824219,308.5426330566406,343.1781311035156,454.59124755859375,125.69999694824219,308.8699951171875,345.239990234375,454.69000244140625,127.08999633789062,314.8800048828125,351.42999267578125,480.8800048828125,124.9000015258789,307.3599853515625,344.30999755859375,450.6000061035156,125.12999725341797,311.7900085449219,347.5899963378906,465.8299865722656,20482800,22576000,28302200,77066400
2023-07-17,125.05999755859375,310.290771484375,343.6652526855469,464.50909423828125,125.05999755859375,310.6199951171875,345.7300109863281,464.6099853515625,127.27999877929688,311.7099914550781,346.989990234375,464.9599914550781,124.5,304.7099914550781,342.20001220703125,452.6199951171875,126.05999755859375,307.5400085449219,345.67999267578125,462.8900146484375,20675300,25323100,20363900,51048800
2023-07-18,124.08000183105469,311.71923828125,357.343017578125,474.83685302734375,124.08000183105469,312.04998779296875,359.489990234375,474.94000244140625,124.98999786376953,314.20001220703125,366.7799987792969,478.9599914550781,123.30000305175781,307.6199951171875,342.1700134277344,457.3399963378906,124.90499877929688,310.8800048828125,345.8299865722656,467.010009765625,21071200,20764600,64872700,57019000
2023-07-19,122.77999877929688,315.6750793457031,352.9593505859375,470.667724609375,122.77999877929688,316.010009765625,355.0799865722656,470.7699890136719,125.47000122070312,318.67999267578125,362.4599914550781,478.17999267578125,122.47000122070312,310.5199890136719,352.44000244140625,467.4200134277344,124.79000091552734,313.0299987792969,361.75,474.6400146484375,22313800,21763700,39732900,42750200
2023-07-20,119.52999877929688,302.1993408203125,344.79840087890625,455.10113525390625,119.52999877929688,302.5199890136719,346.8699951171875,455.20001220703125,124.69999694824219,315.5400085449219,357.9700012207031,470.8699951171875,118.68499755859375,302.2200012207031,345.3699951171875,450.6199951171875,122.12000274658203,313.5,353.57000732421875,465.07000732421875,27541700,23836900,33778400,53786500
2023-07-21,120.30999755859375,293.9481201171875,341.7169189453125,442.9937744140625,120.30999755859375,294.260009765625,343.7699890136719,443.0899963378906,121.30000305175781,305.4599914550781,350.29998779296875,458.6600036621094,119.06999969482422,291.20001220703125,339.8299865722656,441.0,120.87000274658203,304.57000732421875,349.1499938964844,457.8800048828125,56498100,42089700,69368900,96283200
2023-07-24,121.87999725341797,291.3009033203125,343.0489196777344,446.0231018066406,121.87999725341797,291.6099853515625,345.1099853515625,446.1199951171875,123.3499984741211,297.5199890136719,346.9200134277344,451.0899963378906,121.37999725341797,288.29998779296875,342.30999755859375,440.3999938964844,121.9260025024414,295.7799987792969,345.8500061035156,447.30999755859375,22276100,24915700,26678100,38251600
2023-07-25,122.79000091552734,294.15789794921875,348.8838806152344,456.6907958984375,122.79000091552734,294.4700012207031,350.9800109863281,456.7900085449219,123.69000244140625,298.29998779296875,351.8900146484375,461.8299865722656,121.52999877929688,291.8599853515625,345.07000732421875,449.2300109863281,121.87999725341797,295.19000244140625,347.1099853515625,449.4100036621094,31820800,19585600,41637700,34808100
2023-07-26,129.66000366210938,298.2535705566406,335.75274658203125,454.4212646484375,129.66000366210938,298.57000732421875,337.7699890136719,454.5199890136719,131.3699951171875,301.7699890136719,344.6700134277344,460.5299987792969,128.7100067138672,291.8999938964844,333.1099853515625,446.29998779296875,130.36000061035156,301.19000244140625,341.44000244140625,460.2099914550781,46216900,47256900,58383700,36423700
2023-07-27,129.8699951171875,311.3796081542969,328.744873046875,458.90032958984375,129.8699951171875,311.7099914550781,330.7200012207031,459.0,133.60000610351562,325.3500061035156,341.3299865722656,473.95001220703125,129.17999267578125,309.8399963378906,329.04998779296875,457.5,131.8000030517578,325.1199951171875,340.4800109863281,465.19000244140625,35931600,64229200,39635300,45597600
2023-07-28,133.00999450683594,325.1350402832031,336.34918212890625,467.3984375,133.00999450683594,325.4800109863281,338.3699951171875,467.5,134.07000732421875,326.20001220703125,340.010009765625,470.2699890136719,130.9199981689453,314.25,333.1700134277344,463.80999755859375,130.97000122070312,316.8800048828125,333.6700134277344,466.67999267578125,26971000,39220300,28484900,33119400
2023-07-31,133.11000061035156,318.2623291015625,333.913818359375,467.18853759765625,133.11000061035156,318.6000061035156,335.9200134277344,467.2900085449219,133.8300018310547,325.6600036621094,337.70001220703125,471.29998779296875,132.1300048828125,317.5899963378906,333.3599853515625,465.05999755859375,133.00999450683594,323.69000244140625,336.9200134277344,467.5400085449219,18381900,25799600,25446000,25105500
2023-08-01,131.88999938964844,322.3679504394531,334.331298828125,464.968994140625,131.88999938964844,322.7099914550781,336.3399963378906,465.07000732421875,132.9199981689453,324.1400146484375,338.5400085449219,469.0,130.75,314.6600036621094,333.70001220703125,460.2699890136719,130.85499572753906,317.5400085449219,335.19000244140625,464.6000061035156,22154300,22817900,18311900,23785800
2023-08-02,128.63999938964844,313.97686767578125,325.5440979003906,442.5938720703125,128.63999938964844,314.30999755859375,327.5,442.69000244140625,130.4199981689453,318.3900146484375,333.6300048828125,458.3999938964844,127.8499984741211,310.6499938964844,326.3599853515625,433.8699951171875,129.83999633789062,318.0,333.6300048828125,458.30999755859375,22705800,20461100,27761300,53014200
2023-08-03,128.77000427246094,312.8580627441406,324.7091064453125,445.0533142089844,128.77000427246094,313.19000244140625,326.6600036621094,445.1499938964844,129.77000427246094,315.95001220703125,329.8800048828125,451.17999267578125,127.7750015258789,309.92999267578125,325.95001220703125,438.0,128.3699951171875,309.92999267578125,326.0,438.0,15018100,15180200,18253700,32417600
2023-08-04,128.5399932861328,310.4006652832031,325.8224182128906,446.70294189453125,128.5399932861328,310.7300109863281,327.7799987792969,446.79998779296875,131.92999267578125,318.4100036621094,335.1400146484375,456.4200134277344,128.31500244140625,310.20001220703125,327.239990234375,443.92999267578125,129.60000610351562,314.9599914550781,331.8800048828125,449.8500061035156,20509500,17600200,23727700,36225800
